,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
231,Chrysler,2017,0,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1013,34840
232,Chrysler,2017,0,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,19,1013,35675
233,Chrysler,2002,0,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1013,32065
234,Chrysler,2002,0,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1013,28540
235,Chrysler,2003,0,255.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1013,32315
236,Chrysler,2003,0,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1013,28885
237,Chrysler,2004,0,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1013,29185
238,Chrysler,2004,0,255.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1013,32615
239,Nissan,1994,0,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,22,16,2009,2847
240,Nissan,1994,0,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2009,2488
241,Nissan,1994,0,300.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr Hatchback,22,16,2009,2683
242,Nissan,1994,0,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2009,2553
243,Nissan,1995,0,300.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2009,3049
244,Nissan,1995,0,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2009,2774
245,Nissan,1995,0,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2009,2702
246,Nissan,1995,0,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,22,17,2009,3101
247,Nissan,1996,0,300.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,16,2009,3510
248,Nissan,1996,0,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2009,3107
249,Nissan,1996,0,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,22,17,2009,3624
250,Nissan,1996,0,222.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,22,17,2009,3185
251,Mazda,1992,0,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,586,2000
252,Mazda,1992,0,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,586,2000
253,Mazda,1993,0,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,586,2000
254,Mazda,1993,0,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,32,24,586,2000
255,Mazda,1994,0,82.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,33,25,586,2000
256,Mercedes-Benz,1990,2,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2144
257,Mercedes-Benz,1990,2,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2098
258,Mercedes-Benz,1991,2,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2178
259,Mercedes-Benz,1991,2,134.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,19,617,2311
260,Nissan,2007,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,36550
261,Nissan,2007,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,41250
262,Nissan,2007,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,30600
263,Nissan,2007,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,37100
264,Nissan,2007,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,27900
265,Nissan,2007,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,32700
266,Nissan,2007,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,40250
267,Nissan,2007,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,35550
268,Nissan,2007,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,36100
269,Nissan,2007,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,33200
270,Nissan,2007,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,37900
271,Nissan,2007,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,29600
272,Nissan,2007,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,38070
273,Nissan,2007,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,38900
274,Nissan,2008,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,33840
275,Nissan,2008,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,38630
276,Nissan,2008,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,39630
277,Nissan,2008,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,37740
278,Nissan,2008,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,41980
279,Nissan,2008,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,36280
280,Nissan,2008,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,36740
281,Nissan,2008,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,40980
282,Nissan,2008,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,38680
283,Nissan,2008,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,28510
284,Nissan,2008,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,30210
285,Nissan,2008,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,24,17,2009,31210
286,Nissan,2008,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,25,18,2009,33340
287,Nissan,2008,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,37280
288,Nissan,2009,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,41570
289,Nissan,2009,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,36870
290,Nissan,2009,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,42570
291,Nissan,2009,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,37870
292,Nissan,2009,0,306.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,39220
293,Nissan,2009,0,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,23,17,2009,40220
294,Ferrari,2002,0,400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,160829
295,Ferrari,2002,0,400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,140615
296,Ferrari,2002,0,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,150694
297,Ferrari,2002,0,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,170829
298,Ferrari,2003,0,400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,165986
299,Ferrari,2003,0,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,154090
300,Ferrari,2003,0,400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,143860
301,Ferrari,2003,0,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,176287
302,Ferrari,2004,0,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,157767
303,Ferrari,2004,0,425.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,187124
304,Ferrari,2004,0,400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,10,2774,147332
305,Ferrari,2004,0,400.0,8.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,169900
306,Ferrari,2004,0,400.0,8.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Convertible,15,10,2774,180408
307,Nissan,2015,0,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,46790
308,Nissan,2015,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,48100
309,Nissan,2015,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,29990
310,Nissan,2015,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,41820
311,Nissan,2015,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,31290
312,Nissan,2015,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,34870
313,Nissan,2015,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,33570
314,Nissan,2015,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,46570
315,Nissan,2015,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37970
316,Nissan,2015,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37070
317,Nissan,2015,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,49400
318,Nissan,2015,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,45270
319,Nissan,2015,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,39270
320,Nissan,2015,0,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,45490
321,Nissan,2015,0,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,41990
322,Nissan,2015,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,38370
323,Nissan,2015,0,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,43290
324,Nissan,2016,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,41820
325,Nissan,2016,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,48100
326,Nissan,2016,0,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,43290
327,Nissan,2016,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,39270
328,Nissan,2016,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,34870
329,Nissan,2016,0,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,41990
330,Nissan,2016,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,38370
331,Nissan,2016,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,45270
332,Nissan,2016,0,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,45490
333,Nissan,2016,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,29990
334,Nissan,2016,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,46570
335,Nissan,2016,0,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,46790
336,Nissan,2016,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,49400
337,Nissan,2016,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37070
338,Nissan,2016,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,31290
339,Nissan,2016,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37970
340,Nissan,2016,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,33570
341,Nissan,2017,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37970
342,Nissan,2017,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,38370
343,Nissan,2017,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,34870
344,Nissan,2017,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,29990
345,Nissan,2017,0,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,45490
346,Nissan,2017,0,350.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,41990
347,Nissan,2017,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,45270
348,Nissan,2017,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,33570
349,Nissan,2017,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Convertible,24,17,2009,48100
350,Nissan,2017,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,39270
351,Nissan,2017,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,46570
352,Nissan,2017,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,49400
353,Nissan,2017,0,332.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,2009,37070
354,Nissan,2017,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,25,18,2009,41820
355,Nissan,2017,0,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,46790
356,Nissan,2017,0,350.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,43290
357,Nissan,2017,0,332.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,26,19,2009,31290
358,Mazda,2015,0,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,25,586,25045
359,Mazda,2015,0,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,28,586,26095
360,Mazda,2015,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,23795
361,Mazda,2015,0,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,19595
362,Mazda,2015,0,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,18445
363,Mazda,2015,0,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,25,586,23845
364,Mazda,2015,0,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,25395
365,Mazda,2015,0,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,28,586,24895
366,Mazda,2015,0,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,26,586,25545
367,Mazda,2015,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,24295
368,Mazda,2015,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,19495
369,Mazda,2015,0,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,20095
370,Mazda,2015,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,19995
371,Mazda,2015,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,21145
372,Mazda,2015,0,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,23245
373,Mazda,2015,0,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,16945
374,Mazda,2015,0,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,26,586,24345
375,Mazda,2015,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,20645
376,Mazda,2015,0,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,18945
377,Mazda,2015,0,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,26595
378,Mazda,2015,0,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,22745
379,Mazda,2015,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,17995
380,Mazda,2016,0,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,22545
381,Mazda,2016,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,21095
382,Mazda,2016,0,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,25495
383,Mazda,2016,0,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,20745
384,Mazda,2016,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,24295
385,Mazda,2016,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,23595
386,Mazda,2016,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,21795
387,Mazda,2016,0,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,17845
388,Mazda,2016,0,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,26495
389,Mazda,2016,0,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,25,586,24745
390,Mazda,2016,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,41,30,586,18895
391,Mazda,2016,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,40,30,586,19595
392,Mazda,2016,0,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,23245
393,Mazda,2016,0,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,40,29,586,18545
394,Mazda,2016,0,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,28,586,25795
395,Mazda,2016,0,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,29,586,20045
396,Mazda,2016,0,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,35,26,586,25445
397,Mazda,2016,0,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,39,28,586,24795
398,Mazda,2017,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,28,586,21495
399,Mazda,2017,0,155.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,37,27,586,17845
400,Mazda,2017,0,184.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,34,25,586,23145
401,Mazda,2017,0,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,27,586,24195
402,Mazda,2017,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,28,586,20145
403,Mazda,2017,0,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,35,26,586,24945
404,Mazda,2017,0,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,586,23895
405,Mazda,2017,0,155.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,37,27,586,19095
406,Mazda,2017,0,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,35,26,586,23445
407,Mazda,2017,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,37,28,586,18895
408,Mazda,2017,0,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,28,586,22245
409,Mazda,2017,0,184.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,33,25,586,22395
410,Mazda,2017,0,155.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,37,27,586,20445
411,BMW,2015,0,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,33,22,3916,42300
412,BMW,2015,0,240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,23,3916,40300
413,BMW,2015,0,240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,23,3916,40300
414,BMW,2015,0,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,33,22,3916,42300
415,BMW,2015,0,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,32,21,3916,45800
416,BMW,2015,0,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,20,3916,47800
417,BMW,2016,0,240.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,34,22,3916,43650
418,BMW,2016,0,300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,30,20,3916,49950
419,BMW,2016,0,300.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,31,20,3916,47950
420,BMW,2016,0,240.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,23,3916,41650
421,BMW,2017,0,320.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,32,21,3916,48300
422,BMW,2017,0,320.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,31,21,3916,50300
423,BMW,2017,0,248.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,33,23,3916,43950
424,BMW,2017,0,248.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,34,23,3916,41950
425,BMW,2015,0,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,29,20,3916,56900
426,BMW,2015,0,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,32,21,3916,46250
427,BMW,2015,0,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,33,21,3916,50750
428,BMW,2015,0,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,33,22,3916,42750
429,BMW,2015,0,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,34,23,3916,48750
430,BMW,2015,0,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,30,20,3916,48250
431,BMW,2015,0,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,33,22,3916,42750
432,BMW,2015,0,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,33,21,3916,50750
433,BMW,2015,0,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,35,23,3916,40750
434,BMW,2015,0,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,31,20,3916,54900
435,BMW,2015,0,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,34,23,3916,48750
436,BMW,2015,0,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,35,23,3916,40750
437,BMW,2016,0,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,33,21,3916,52000
438,BMW,2016,0,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,34,23,3916,50000
439,BMW,2016,0,240.0,4.0,MANUAL,rear wheel drive,2.0,Midsize,Coupe,34,22,3916,41850
440,BMW,2016,0,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,30,20,3916,50150
441,BMW,2016,0,240.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,35,23,3916,41850
442,BMW,2016,0,300.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,29,20,3916,58950
443,BMW,2016,0,240.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,34,22,3916,43850
444,BMW,2016,0,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,31,20,3916,48150
445,BMW,2016,0,300.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,31,20,3916,56950
446,BMW,2017,0,248.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,34,23,3916,50300
447,BMW,2017,0,248.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,32,22,3916,52300
448,BMW,2017,0,320.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,31,21,3916,50500
449,BMW,2017,0,248.0,4.0,AUTOMATIC,all wheel drive,2.0,Midsize,Coupe,33,23,3916,44150
450,BMW,2017,0,248.0,4.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,34,23,3916,42150
451,BMW,2017,0,320.0,6.0,AUTOMATIC,all wheel drive,2.0,Midsize,Convertible,30,20,3916,59300
452,BMW,2017,0,320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Convertible,29,21,3916,57300
453,BMW,2017,0,320.0,6.0,AUTOMATIC,rear wheel drive,2.0,Midsize,Coupe,32,21,3916,48500
454,Mercedes-Benz,1992,0,268.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,20,15,617,2168
455,Mercedes-Benz,1992,0,282.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,16,12,617,2497
456,Mercedes-Benz,1993,0,275.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,16,617,2278
457,Mercedes-Benz,1993,0,275.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,17,13,617,2650
458,Mercedes-Benz,1990,0,201.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,17,14,617,2000
459,Mercedes-Benz,1991,0,201.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,17,14,617,2186
460,Ferrari,2001,0,442.0,12.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,14,9,2774,223970
461,Ferrari,2001,0,442.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,9,2774,219775
462,Ferrari,2002,0,442.0,12.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,14,9,2774,228625
463,Ferrari,2002,0,442.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,9,2774,224585
464,Ferrari,2003,0,442.0,12.0,AUTOMATIC,rear wheel drive,2.0,Compact,Coupe,14,9,2774,228625
465,Ferrari,2003,0,442.0,12.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,15,9,2774,224585
